1977, 1977, 99, 2668.16, 1817.64, 0.371293288026083, 0.5, 0.313156782335563, 0.686843217664437, 546.804409682459, 171.235509503056, 461.186654930931, 1342.32273123841, 2.45484986490494
1977, 1977, 100, 1512.69166666667, 568.8, 0.391527743033485, 0.5, 0.327428978546458, 0.672571021453542, 375.568900179403, 122.972141359559, 314.082829499624, 881.136076307478, 2.34613695619252
1977, 1977, 101, 959.761666666667, 376.16, 0.412163954753528, 0.5, 0.341737927010556, 0.658262072989444, 252.596758819844, 86.3218927286791, 209.435812455505, 567.053246807854, 2.24489518177976
1977, 1977, 102, 602.453333333333, 245.56, 0.433133750631806, 0.5, 0.35602954463094, 0.64397045536906, 166.274866091165, 59.1987648580081, 136.675483662161, 357.617434352349, 2.15076062160997
1977, 1977, 103, 373.648333333333, 158.08, 0.454364083952404, 0.5, 0.370249945330618, 0.629750054669382, 107.076101233157, 39.6449206277922, 87.2536409192612, 220.941950690188, 2.06341049165666
1977, 1977, 104, 224.79, 98.63, 0.47577800804889, 0.5, 0.384346259238195, 0.615653740761805, 67.4311806053652, 25.9169220216872, 54.4727195945215, 133.688309770926, 1.98258889390244
1977, 1977, 105, 129.383333333333, 58.83, 0.497295772247003, 0.5, 0.398267420121846, 0.601732579878154, 41.5142585836779, 16.5337766643926, 33.2473702514816, 79.2155901764049, 1.90815379773035
1977, 1977, 106, 76.49, 36.06, 0.518836007338229, 0.5, 0.411964896346314, 0.588035103653685, 24.9804819192853, 10.2910816445594, 19.8349410970057, 45.9682199249233, 1.84016545691359
1977, 1977, 107, 43.8266666666667, 21.73, 0.540316963529925, 0.5, 0.425393343655133, 0.574606656344867, 14.689400274726, 6.24877309915431, 11.5650137251488, 26.1332788279176, 1.77905689403001
1977, 1977, 108, 21.1966666666667, 11.24, 0.561657760924178, 0.5, 0.43851116217925, 0.561488837820751, 8.44062717557165, 3.70130923228168, 6.58997255943081, 14.5682651027688, 1.72596950436709
1977, 1977, 109, 10.2516666666667, 5.93, 0.582779611885832, 0.5, 0.451280944919889, 0.548719055080111, 4.73931794328997, 2.13876387972369, 3.66993600342813, 7.978292543338, 1.68342631551737
1977, 1977, 110, 6.57833333333333, 5.56, 0.603606976227805, 1.6567071610892, 1, 0, 2.60055406356629, 2.60055406356629, 4.30835653990987, 4.30835653990987, 1.6567071610892
1978, 1978, 0, 2165382.6779578, 51316.58, 0.0236986194275819, 0.120146130517589, 0.0232145650563909, 0.976785434943609, 1e+05, 2321.45650563909, 97957.4575106783, 6783284.11560577, 67.8328411560577
1978, 1978, 1, 2121581.01514062, 6185.76, 0.0029156369499234, 0.5, 0.00291139266790426, 0.997088607332096, 97678.5434943609, 284.38059534105, 97536.3531966904, 6685326.65809509, 68.4421206432203
1978, 1978, 2, 2112930.74777138, 2639.2, 0.00124907075292634, 0.5, 0.00124829115094245, 0.998751708849058, 97394.1628990199, 121.576271700294, 97333.3747631697, 6587790.3048984, 67.6405044081415
1978, 1978, 3, 2080179.235827, 1852.84, 0.000890711707956928, 0.5, 0.000890315200870334, 0.99910968479913, 97272.5866273196, 86.603262502279, 97229.2849960684, 6490456.93013523, 66.7244200568257
1978, 1978, 4, 2043058.88888976, 1523.72, 0.000745803269933166, 0.5, 0.000745525262343929, 0.999254474737656, 97185.9833648173, 72.4546057442081, 97149.7560619452, 6393227.64513916, 65.7834332049739
1978, 1978, 5, 2011033.26908656, 1295.61, 0.000644250903212798, 0.5, 0.000644043440428696, 0.999355956559571, 97113.5287590731, 62.5453311741645, 97082.256093486, 6296077.88907722, 64.8321399657614
1978, 1978, 6, 1987835.05125307, 1244.58, 0.000626098226417456, 0.5, 0.000625902288261161, 0.999374097711739, 97050.9834278989, 60.7444326055179, 97020.6112115961, 6198995.63298373, 63.8735993601661
1978, 1978, 7, 1926009.06916017, 1267.61, 0.000658153702543435, 0.5, 0.000657937190644403, 0.999342062809356, 96990.2389952934, 63.8134853644926, 96958.3322526111, 6101975.02177214, 62.9132898834103
1978, 1978, 8, 1865394.05481584, 1148.57, 0.000615725131660396, 0.5, 0.000615535631281589, 0.999384464368718, 96926.4255099289, 59.661668514122, 96896.5946756718, 6005016.68951953, 61.9543809433516
1978, 1978, 9, 1812800.97056676, 954.46, 0.000526511192070684, 0.5, 0.000526372621532466, 0.999473627378468, 96866.7638414148, 50.9880124225718, 96841.2698352035, 5908120.09484385, 60.9922316029502
1978, 1978, 10, 1805693.36124803, 978.47, 0.000541880488126575, 0.5, 0.000541733710662791, 0.999458266289337, 96815.7758289922, 52.4483694905369, 96789.5516442469, 5811278.82500865, 60.0240898267782
1978, 1978, 11, 1853783.3086503, 903.44, 0.000487349301174674, 0.5, 0.00048723057543445, 0.999512769424566, 96763.3274595017, 47.1460517190451, 96739.7544336421, 5714489.2733644, 59.0563535111594
1978, 1978, 12, 1910976.33843905, 933.45, 0.00048846758655446, 0.5, 0.000488348315392951, 0.999511651684607, 96716.1814077826, 47.2311842617296, 96692.5658156517, 5617749.51893076, 58.0848978646577
1978, 1978, 13, 1976756.82174876, 1052.51, 0.000532442831824343, 0.5, 0.000532301121865988, 0.999467698878134, 96668.9502235209, 51.4569906535876, 96643.2217281941, 5521056.95311511, 57.113033092313
1978, 1978, 14, 2139308.37988253, 1355.68, 0.000633700130728438, 0.5, 0.000633499406400112, 0.9993665005936, 96617.4932328673, 61.2071246108883, 96586.8896705619, 5424413.73138692, 56.1431843228741
1978, 1978, 15, 2300336.03822689, 1712.86, 0.000744612948515244, 0.5, 0.000744335827467656, 0.999255664172532, 96556.2861082564, 71.8703031175928, 96520.3509566976, 5327826.84171635, 55.1784565920745
1978, 1978, 16, 2436999.26587887, 2240.15, 0.000919224733205703, 0.5, 0.000918802440241703, 0.999081197559758, 96484.4158051388, 88.6501166870567, 96440.0907467953, 5231306.49075966, 54.219186042696
1978, 1978, 17, 2542476.91898791, 3375.79, 0.00132775639959155, 0.5, 0.00132687551586273, 0.998673124484137, 96395.7656884518, 127.905181324847, 96331.8130977894, 5134866.40001286, 53.2685887532508
1978, 1978, 18, 2633030.27672956, 3876.07, 0.00147209473216328, 0.5, 0.00147101199765693, 0.998528988002343, 96267.8605071269, 141.611177794747, 96197.0549182296, 5038534.58691507, 52.3386991294157
1978, 1978, 19, 2668189.61665288, 3690.95, 0.00138331622946278, 0.5, 0.001382360108876, 0.998617639891124, 96126.2493293322, 132.881092488737, 96059.8087830878, 4942337.53199684, 51.4150668155605
1978, 1978, 20, 2630828.29509653, 4407.35, 0.00167527086743541, 0.5, 0.00167386877563755, 0.998326131224362, 95993.3682368434, 160.680301759929, 95913.0280859635, 4846277.72321375, 50.485547202142
1978, 1978, 21, 2540885.34877149, 4833.63, 0.00190234085230845, 0.5, 0.00190053312140943, 0.998099466878591, 95832.6879350835, 182.13319753432, 95741.6213363163, 4750364.69512779, 49.5693567349969
1978, 1978, 22, 2617141.39516864, 5439.99, 0.00207859996026293, 0.5, 0.00207644191422273, 0.997923558085777, 95650.5547375492, 198.612820975703, 95551.2483270613, 4654623.07379147, 48.662792250009
1978, 1978, 23, 2588281.005, 5660.11, 0.00218682206030407, 0.5, 0.00218443357653685, 0.997815566423463, 95451.9419165735, 208.508426868209, 95347.6877031394, 4559071.82546441, 47.7630075818585
1978, 1978, 24, 2508623.51666667, 5559.06, 0.00221598018318293, 0.5, 0.00221352761651636, 0.997786472383484, 95243.4334897052, 210.823970321302, 95138.0215045446, 4463724.13776127, 46.866476503535
1978, 1978, 25, 2409471.95333333, 5794.18, 0.00240475096295857, 0.5, 0.00240186302175134, 0.997598136978249, 95032.609519384, 228.255310665143, 94918.4818640514, 4368586.11625673, 45.9693376657795
1978, 1978, 26, 2394333.72833333, 6094.35, 0.00254532186882829, 0.5, 0.00254208665445127, 0.997457913345549, 94804.3542087188, 241.000883617855, 94683.8537669099, 4273667.63439268, 45.0788117282449
