1959, 1959, 0, 1408482.62120195, 65335.88, 0.0463874236121171, 0.17955274233446, 0.0446867171160603, 0.95531328288394, 1e+05, 4468.67171160603, 96333.6905488053, 6279540.68324399, 62.7954068324399
1959, 1959, 1, 1359823.7416982, 9270.23, 0.00681722911266647, 0.5, 0.00679407074423092, 0.993205929255769, 95531.328288394, 649.046602681697, 95206.8049870531, 6183206.99269519, 64.7243904536642
1959, 1959, 2, 1332299.18034009, 3632.05, 0.00272615194364442, 0.5, 0.00272244104966492, 0.997277558950335, 94882.2816857123, 258.311418547053, 94753.1259764388, 6088000.18770813, 64.1637203442683
1959, 1959, 3, 1383720.55237047, 2437.38, 0.00176146838017582, 0.5, 0.00175991835990449, 0.998240081640095, 94623.9702671652, 166.530462560241, 94540.7050358851, 5993247.06173169, 63.3375142134716
1959, 1959, 4, 1374211.23333333, 2153.22, 0.00156687701844576, 0.5, 0.00156565042760879, 0.998434349572391, 94457.439804605, 147.887331020911, 94383.4961390945, 5898706.35669581, 62.4482980789856
1959, 1959, 5, 1320544.51333333, 1799.02, 0.00136233196369799, 0.5, 0.0013614046211825, 0.998638595378817, 94309.5524735841, 128.393460559191, 94245.3557433045, 5804322.86055671, 61.545439547945
1959, 1959, 6, 1284121.87333333, 1763.99, 0.00137369360076472, 0.5, 0.00137275073131719, 0.998627249268683, 94181.1590130249, 129.28725491143, 94116.5153855691, 5710077.50481341, 60.6286603886848
1959, 1959, 7, 1282570.545, 1697.96, 0.00132387259836846, 0.5, 0.00132299685872396, 0.998677003141276, 94051.8717581134, 124.430330893093, 93989.6565926669, 5615960.98942784, 59.7113155160931
1959, 1959, 8, 1244127.60666667, 1576.89, 0.0012674664492213, 0.5, 0.00126666372233605, 0.998733336277664, 93927.4414272204, 118.974482587704, 93867.9541859265, 5521971.33283517, 58.7897556766078
1959, 1959, 9, 1264936.14333333, 1242.7, 0.00098242113370661, 0.5, 0.000981938794994505, 0.999018061205005, 93808.4669446326, 92.1141729918944, 93762.4098581367, 5428103.37864925, 57.8636828363585
