1959, 1959, 0, 1349964.9089799, 50479.52, 0.0373932090117399, 0.191788930921571, 0.0362962772422857, 0.963703722757714, 1e+05, 3629.62772422857, 97066.4946966445, 7103401.34599743, 71.0340134599743
1959, 1959, 1, 1310291.96795524, 8369.9, 0.00638781294909524, 0.5, 0.00636747582682542, 0.993632524173175, 96370.3722757714, 613.636015888141, 96063.5542678274, 7006334.85130079, 72.7021665045727
1959, 1959, 2, 1281009.46728005, 3244.9, 0.00253308042046703, 0.5, 0.00252987623049419, 0.997470123769506, 95756.7362598833, 242.25269097358, 95635.6099143965, 6910271.29703296, 72.1648582328299
1959, 1959, 3, 1332066.63652489, 2095.23, 0.00157291680652408, 0.5, 0.00157168074499493, 0.998428319255005, 95514.4835689097, 150.11827469339, 95439.424431563, 6814635.68711856, 71.3466212922786
1959, 1959, 4, 1324963.605, 1618.94, 0.00122187507180622, 0.5, 0.00122112903824058, 0.998778870961759, 95364.3652942163, 116.452195674149, 95306.1391963793, 6719196.262687, 70.4581448422276
1959, 1959, 5, 1275536.505, 1332.78, 0.00104487797469975, 0.5, 0.00104433237475143, 0.998955667625249, 95247.9130985422, 99.4704792763184, 95198.177858904, 6623890.12349062, 69.5436772104144
1959, 1959, 6, 1240348.02333333, 1190.69, 0.000959964443527808, 0.5, 0.000959503898714712, 0.999040496101285, 95148.4426192659, 91.2953016498186, 95102.794968441, 6528691.94563172, 68.615857137632
1959, 1959, 7, 1240123.09833333, 1008.59, 0.000813298293818974, 0.5, 0.000812967701196818, 0.999187032298803, 95057.147317616, 77.2783905371296, 95018.5081223475, 6433589.15066328, 67.6812773390581
1959, 1959, 8, 1206226.51166667, 927.54, 0.000768960051059067, 0.5, 0.000768664514906752, 0.999231335485093, 94979.8689270789, 73.00765487474, 94943.3650996416, 6338570.64254093, 66.7359379849996
1959, 1959, 9, 1224124.63333333, 758.45, 0.000619585603742582, 0.5, 0.000619393720026593, 0.999380606279973, 94906.8612722042, 58.7847138594384, 94877.4689152745, 6243627.27744129, 65.786890365427
1959, 1959, 10, 1119983.44333333, 780.45, 0.000696840658355804, 0.5, 0.000696597949468945, 0.999303402050531, 94848.0765583447, 66.0709756416165, 94815.0410705239, 6148749.80852601, 64.827353718066
1959, 1959, 11, 1077183.03666667, 562.33, 0.000522037556161416, 0.5, 0.000521901330113951, 0.999478098669886, 94782.0055827031, 49.4668547844807, 94757.2721553109, 6053934.76745549, 63.872195257285
1959, 1959, 12, 1004493.38, 676.4, 0.00067337427350691, 0.5, 0.000673147633357622, 0.999326852366642, 94732.5387279186, 63.7689842466577, 94700.6542357953, 5959177.49530018, 62.9052865606773
1959, 1959, 13, 786572.811666667, 537.31, 0.000683102685511714, 0.5, 0.000682869450533957, 0.999317130549466, 94668.769743672, 64.646410777587, 94636.4465382832, 5864476.84106438, 61.9473228282486
1959, 1959, 14, 515964.616666667, 376.22, 0.000729158527246555, 0.5, 0.000728892788050627, 0.999271107211949, 94604.1233328944, 68.9562632171988, 94569.6452012858, 5769840.3945261, 60.9893120009484
1959, 1959, 15, 432303.73, 363.21, 0.000840173181017892, 0.5, 0.000839820383736249, 0.999160179616264, 94535.1670696772, 79.3925602850267, 94495.4707895347, 5675270.74932481, 60.0334343847074
1959, 1959, 16, 525118.666666667, 370.21, 0.000705002551804164, 0.5, 0.000704754125075877, 0.999295245874924, 94455.7745093922, 66.568096722731, 94422.4904610308, 5580775.27853528, 59.0834738005389
1959, 1959, 17, 845921.456666667, 754.44, 0.000891855850273444, 0.5, 0.000891458324112626, 0.999108541675887, 94389.2064126694, 84.144043762959, 94347.1343907879, 5486352.78807425, 58.1247898630266
1959, 1959, 18, 1109462.705, 1218.71, 0.00109846865019226, 0.5, 0.00109786566468487, 0.998902134335315, 94305.0623689065, 103.534289980787, 94253.2952239161, 5392005.65368346, 57.1762057967873
1959, 1959, 19, 1197629.23166667, 1270.74, 0.00106104624569959, 0.5, 0.00106048363461002, 0.99893951636539, 94201.5280789257, 99.8991788829574, 94151.5784894842, 5297752.35845955, 56.2384970445584
1959, 1959, 20, 1311638.82, 1677.98, 0.00127930034885671, 0.5, 0.00127848256725956, 0.99872151743274, 94101.6289000427, 120.307292099433, 94041.475253993, 5203600.77997006, 55.2976695599761
1959, 1959, 21, 1329234.77, 1398.82, 0.00105234984185676, 0.5, 0.00105179641296233, 0.998948203587038, 93981.3216079433, 98.849216952694, 93931.896999467, 5109559.30471607, 54.3678171076518
1959, 1959, 22, 1234973.305, 1587.93, 0.00128580107243695, 0.5, 0.00128497496134527, 0.998715025038655, 93882.4723909906, 120.636626331612, 93822.1540778248, 5015627.4077166, 53.4245347398619
1959, 1959, 23, 1095931.18833333, 1413.83, 0.0012900718722588, 0.5, 0.00128924026595696, 0.998710759734043, 93761.835764659, 120.881534077842, 93701.3949976201, 4921805.25363878, 52.4926289411872
1959, 1959, 24, 943467.426666667, 1230.72, 0.0013044647490886, 0.5, 0.00130361448951461, 0.998696385510485, 93640.9542305811, 122.07170474696, 93579.9183782077, 4828103.85864116, 51.5597464625622
1959, 1959, 25, 878056.078333333, 1181.69, 0.00134580242556148, 0.5, 0.00134489744244139, 0.998655102557559, 93518.8825258342, 125.773305928972, 93455.9958728697, 4734523.94026295, 50.6263955726273
1959, 1959, 26, 965088.336666667, 1274.75, 0.00132086354333416, 0.5, 0.00131999177882508, 0.998680008221175, 93393.1092199052, 123.278136369188, 93331.4701517206, 4641067.94439008, 49.693901222007
